day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index
D2497,96,11.0,6.8,290,1005.0,0.0,100,0,10.1,10.0,1.0,15.5,1
D2498,96,12.0,3.6,330,1005.0,0.0,100,75,11.7,10.0,1.0,10.4,1
D2499,96,11.0,3.6,10,1008.0,0.1,100,60,11.4,0.2,1.0,6.1,1
D2500,96,11.0,9.0,250,1015.0,0.0,100,0,9.8,10.0,1.0,18.4,1
D2501,96,14.0,9.0,220,1018.0,0.0,88,75,13.6,10.0,1.0,16.2,1
D2505,96,15.0,11.2,220,1023.0,0.0,94,0,14.6,10.0,1.0,20.5,1
D2507,96,16.0,9.0,150,1016.0,0.0,100,100,16.0,7.0,1.0,22.7,2
D2508,96,14.0,3.6,10,1014.0,0.0,100,0,13.8,0.2,1.0,15.1,1
D2510,96,17.0,6.8,240,1010.0,0.0,100,75,17.0,10.0,1.0,17.3,1
D2511,96,14.0,13.0,290,1021.0,0.0,63,25,14.7,10.0,4.0,2.9,1
D2512,96,8.0,6.8,170,1022.0,0.0,93,0,6.9,10.0,1.0,13.3,1
D2513,96,15.0,6.8,170,1022.0,0.0,94,75,14.1,10.0,1.0,25.2,1
D2514,96,14.0,9.0,160,1015.0,0.0,94,25,13.0,10.0,1.0,24.1,1
D2515,96,5.0,3.6,10,1024.0,0.0,100,0,3.5,10.0,1.0,14.2,1
D2517,96,12.0,13.0,160,993.0,0.98,88,50,9.0,10.0,1.0,50.3,1
D2518,96,17.0,13.0,190,1003.0,0.0,83,0,17.0,10.0,1.0,25.9,1
D2519,96,16.0,13.0,130,1004.0,0.0,88,0,16.0,10.0,1.0,27.5,2
D2521,97,32.0,19.1,200,1007.0,0.0,30,50,30.0,10.0,8.0,29.2,1
D2522,97,20.0,29.9,220,1010.0,0.0,88,0,20.0,10.0,1.0,5.8,2
D2523,97,23.0,16.9,220,1014.0,0.0,61,0,24.5,10.0,1.0,10.1,1
D2524,97,23.0,6.8,270,1015.0,0.0,38,0,24.4,10.0,1.0,5.8,2
D2525,97,22.0,20.2,210,1013.0,0.0,53,0,23.6,10.0,1.0,4.3,1
D2526,97,21.0,29.9,210,1011.0,0.0,78,0,21.0,10.0,1.0,2.5,1
D2527,97,19.0,16.9,200,1010.0,0.0,68,0,19.0,10.0,1.0,4.3,2
D2528,97,22.0,11.2,220,1010.0,0.0,57,0,24.1,10.0,1.0,9.0,2
D2529,97,22.0,3.6,10,1013.0,0.0,41,0,22.9,10.0,1.0,12.2,2
D2530,97,23.0,20.2,220,1014.0,0.0,27,0,22.6,10.0,1.0,7.6,2
D2531,97,21.0,19.1,200,1011.0,0.0,43,0,21.0,10.0,1.0,14.4,2
D2533,97,22.0,25.9,200,1011.0,0.0,65,0,24.2,10.0,1.0,36.7,2
D2534,97,22.0,24.1,190,1009.0,0.0,69,0,24.5,10.0,1.0,14.4,1
D2535,97,20.0,15.1,220,1009.0,0.0,43,0,20.0,10.0,1.0,11.9,1
D2536,97,23.0,11.2,120,1011.0,0.0,38,0,24.3,10.0,1.0,5.8,3
D2537,97,32.0,19.1,220,1011.0,0.0,17,0,30.0,10.0,7.0,22.3,2
D2538,97,20.0,19.1,220,1013.0,0.0,53,0,20.0,10.0,1.0,11.9,2
D2539,97,20.0,3.6,10,1013.0,0.0,43,0,20.0,10.0,1.0,6.8,2
D2540,97,20.0,19.1,220,1012.0,0.0,40,0,20.0,10.0,1.0,12.6,2
D2541,97,21.0,22.0,200,1011.0,0.0,69,0,21.0,10.0,1.0,9.1,2
D2542,97,22.0,19.1,240,1011.0,0.0,50,0,24.0,10.0,1.0,11.8,2
D2543,97,22.0,28.1,200,1013.0,0.0,65,0,23.9,10.0,1.0,8.3,2
D2544,97,20.0,19.1,200,1014.0,0.0,73,0,20.0,10.0,1.0,12.2,2
D2545,97,19.0,6.1,100,1015.0,0.0,56,0,19.0,10.0,1.0,3.8,2
D2546,97,20.0,4.0,200,1015.0,0.0,40,0,20.0,10.0,1.0,10.6,2
D2547,98,32.0,11.2,110,1007.0,0.0,17,0,29.8,10.0,8.0,2.9,1
D2548,98,20.0,3.6,28,1011.0,0.0,56,0,20.0,9.0,6.0,8.3,1
D2549,98,24.0,11.2,50,1013.0,0.0,44,50,24.5,10.0,1.0,10.8,1
D2550,98,19.0,3.6,10,1017.0,0.0,64,0,19.0,7.0,1.0,5.4,1
D2551,98,17.0,6.8,110,1016.0,0.0,68,0,17.0,7.0,1.0,4.0,1
D2552,98,17.0,3.6,35,1014.0,0.0,63,0,17.0,8.0,1.0,4.0,1
D2553,98,19.0,3.6,10,1013.0,0.0,56,25,19.0,10.0,1.0,10.1,1
D2554,98,19.0,6.8,60,1016.0,0.0,46,0,19.0,10.0,1.0,5.4,1
D2556,98,16.0,6.8,90,1015.0,0.0,59,0,16.0,10.0,1.0,8.3,1
D2558,98,20.0,3.6,10,1014.0,0.0,40,0,20.0,10.0,1.0,10.4,1
D2559,98,21.0,3.6,29,1008.0,0.0,43,0,21.0,10.0,1.0,10.4,1
D2560,98,22.0,3.6,35,1008.0,0.0,41,0,22.1,10.0,1.0,11.2,1
D2561,98,23.0,11.2,260,1015.0,0.0,41,25,24.4,5.0,1.0,2.2,1
D2562,98,20.0,3.6,32,1015.0,0.0,68,75,20.0,6.0,1.0,6.8,2
D2563,98,29.0,19.1,290,1013.0,0.0,31,75,27.5,5.0,1.0,18.7,2
D2564,98,20.0,6.8,120,1015.0,0.0,64,50,20.0,6.0,1.0,6.8,2
D2565,98,18.0,11.2,110,1015.0,0.0,68,0,18.0,8.0,1.0,8.3,2
D2567,98,18.0,3.6,10,1014.0,0.0,60,0,18.0,10.0,1.0,4.0,1
D2568,98,17.0,3.6,10,1014.0,0.0,63,0,17.0,10.0,1.0,6.0,2
D2569,98,19.0,3.6,88,1019.0,0.0,52,75,19.0,10.0,1.0,6.0,1
D2570,98,16.0,3.6,10,1020.0,0.0,51,25,16.0,10.0,1.0,9.1,1
D2571,98,14.0,3.6,290,1020.0,0.0,63,0,14.7,7.0,1.0,3.0,1
D2572,98,12.0,3.6,17,1021.0,0.0,67,0,12.5,10.0,1.0,6.8,1
D2573,99,23.0,24.1,60,1024.0,0.0,53,25,24.3,10.0,6.0,16.6,1
D2574,99,18.0,15.1,60,1022.0,0.0,68,25,18.0,10.0,1.0,16.2,1
D2575,99,18.9,14.8,80,1016.0,0.0,61,8,18.9,10.0,1.0,21.6,1
D2576,99,18.5,16.6,78,1016.0,0.0,73,7,18.5,10.0,1.0,24.1,1
D2577,99,19.5,19.1,85,1015.0,0.0,65,5,19.5,10.0,1.0,27.0,1
D2578,99,19.2,18.0,85,1015.0,0.0,62,6,19.2,10.0,1.0,25.9,1
D2579,99,18.2,16.9,80,1014.0,0.0,70,8,18.2,10.0,1.0,24.5,1
D2580,99,19.1,13.3,79,1014.0,0.0,61,7,19.1,10.0,1.0,20.2,1
D2581,99,20.2,16.2,80,1013.0,0.0,55,6,20.2,10.0,1.0,24.5,1
D2582,99,20.8,14.0,86,1013.0,0.0,61,13,20.8,10.0,1.0,20.5,1
D2583,99,20.4,11.9,59,1013.0,0.0,66,25,20.4,10.0,1.0,18.0,1
D2584,99,18.8,14.4,68,1014.0,0.0,68,25,18.8,10.0,1.0,20.5,1
D2585,99,18.5,17.6,82,1014.0,0.0,64,10,18.5,10.0,1.0,24.5,1
D2586,99,19.2,15.5,81,1014.0,0.0,66,6,19.2,10.0,1.0,21.6,1
D2587,99,19.7,19.4,77,1012.0,0.0,74,8,19.7,10.0,1.0,25.6,1
D2588,99,20.3,16.6,87,1014.0,0.0,74,5,20.3,10.0,1.0,22.3,1
D2589,99,28.0,25.9,60,1017.0,0.0,35,50,26.7,10.0,7.0,18.4,1
D2590,99,20.0,15.8,83,1014.0,0.0,53,10,20.0,10.0,1.0,23.4,1
D2591,99,20.0,19.4,82,1014.0,0.0,59,9,20.0,10.0,1.0,27.4,1
D2592,99,20.3,20.9,86,1013.0,0.0,62,4,20.3,10.0,1.0,28.8,1
D2593,99,20.2,24.1,84,1012.0,0.0,69,3,20.2,10.0,1.0,32.5,1
D2594,99,20.7,22.0,84,1012.0,0.0,60,3,20.7,10.0,1.0,30.2,1
D2595,99,20.2,15.8,84,1014.0,0.0,60,7,20.3,10.0,1.0,22.7,1
D2596,99,21.0,20.2,82,1013.0,0.0,60,4,21.0,10.0,1.0,27.9,1
D2597,99,20.2,18.0,98,1013.0,0.0,73,7,20.2,10.0,1.0,24.9,1
D2598,99,20.4,21.2,91,1014.0,0.0,61,4,20.4,10.0,1.0,29.8,1
D2599,100,33.0,11.2,240,1003.0,0.1,56,50,37.6,10.0,7.0,22.7,1
D2601,100,27.0,6.1,120,1007.0,0.1,94,50,31.4,7.0,1.0,11.2,2
D2602,100,27.0,9.0,240,1007.0,0.0,89,25,29.3,10.0,1.0,11.9,2
D2603,100,28.0,9.0,230,1005.0,0.6,74,75,33.6,10.0,1.0,10.1,2
D2604,100,28.0,13.0,230,1004.0,0.2,74,25,33.2,10.0,1.0,11.2,2
D2605,100,28.0,3.6,235,1003.0,0.0,84,25,32.4,10.0,1.0,14.8,5
D2606,100,28.0,11.2,220,1005.0,0.1,74,25,32.4,10.0,1.0,9.0,2
D2607,100,27.0,6.8,210,1008.0,0.0,84,50,29.5,10.0,1.0,12.2,2
D2608,100,29.0,6.8,250,1008.0,0.0,70,25,33.6,10.0,1.0,12.2,2
D2609,100,27.0,6.8,260,1008.0,0.0,84,25,30.7,10.0,1.0,13.7,2
D2610,100,28.0,13.0,230,1006.0,0.0,70,25,31.5,10.0,1.0,12.6,2
D2611,100,26.0,6.1,160,1005.0,0.0,94,25,28.1,10.0,1.0,11.5,2
D2612,100,25.0,6.8,110,1007.0,0.0,94,50,26.7,10.0,1.0,16.9,1
D2613,100,27.0,4.0,190,1008.0,0.0,84,25,30.1,10.0,1.0,18.4,2
D2614,100,27.0,6.1,180,1009.0,0.0,79,25,29.4,10.0,1.0,18.0,2
D2615,100,26.0,9.0,180,1009.0,0.0,89,25,28.3,10.0,1.0,15.1,4
D2617,100,27.0,13.0,240,1006.0,0.0,79,25,30.7,10.0,1.0,15.5,2
D2618,100,26.0,3.6,10,1006.0,0.0,89,25,29.0,10.0,1.0,12.6,1
D2619,100,25.0,6.8,110,1008.0,0.0,100,50,27.3,10.0,1.0,9.5,4
D2620,100,26.0,3.6,10,1010.0,0.56,94,25,30.1,10.0,1.0,13.0,6
D2621,100,28.0,13.0,310,1010.0,0.0,84,25,33.5,10.0,1.0,9.6,6
D2622,100,26.0,6.8,330,1010.0,0.0,89,75,28.8,9.0,1.0,6.6,4
D2623,100,25.0,6.1,40,1009.0,0.0,94,25,27.2,10.0,1.0,8.2,6
D2624,100,27.0,3.6,10,1008.0,0.0,84,25,30.7,10.0,1.0,1.6,6
D2625,101,28.0,3.6,268,1010.0,0.0,28,0,26.4,10.0,7.0,2.5,1
D2626,101,18.0,3.6,10,1011.0,0.0,56,0,18.0,10.0,1.0,11.5,1
D2627,101,21.0,3.6,10,1013.0,0.0,40,0,21.0,10.0,1.0,7.6,2
D2628,101,24.0,15.1,290,1015.0,0.0,54,0,25.4,10.0,1.0,15.8,2
D2629,101,21.0,3.6,10,1017.0,0.0,64,0,21.0,10.0,1.0,15.1,1
D2631,101,18.0,3.6,10,1014.0,0.4,94,75,18.0,10.0,1.0,9.4,1
D2632,101,18.0,4.0,260,1013.0,1.6,88,75,18.0,10.0,1.0,16.9,1
D2633,101,19.0,6.1,120,1016.0,0.0,78,0,19.0,10.0,1.0,15.8,2
D2634,101,22.0,9.0,70,1017.0,0.0,69,0,24.6,10.0,1.0,15.5,1
D2635,101,18.0,15.1,60,1018.0,0.0,73,0,18.0,10.0,1.0,14.0,1
D2636,101,16.0,3.6,10,1017.0,0.0,77,0,16.0,10.0,1.0,15.1,1
D2637,101,20.0,13.0,80,1016.0,0.0,40,0,20.0,10.0,1.0,17.3,1
D2638,101,17.0,16.9,70,1016.0,0.0,52,0,17.0,10.0,1.0,16.9,1
D2639,101,16.0,9.0,90,1016.0,0.0,48,0,16.0,10.0,1.0,14.8,1
D2640,101,14.0,3.6,10,1019.0,0.0,51,0,13.6,10.0,1.0,17.3,1
D2641,101,25.0,3.6,153,1016.0,0.0,24,0,23.8,10.0,6.0,3.6,2
D2642,101,14.0,6.1,120,1019.0,0.0,55,0,14.1,10.0,1.0,13.0,2
D2643,101,13.0,3.6,10,1019.0,0.0,54,0,13.2,10.0,1.0,9.7,1
D2644,101,18.0,3.6,55,1020.0,0.0,49,0,18.0,10.0,1.0,18.7,1
D2645,101,18.0,9.0,80,1018.0,0.0,49,0,18.0,10.0,1.0,18.4,1
D2646,101,17.0,15.1,50,1017.0,0.0,48,0,17.0,10.0,1.0,20.4,1
D2647,101,13.0,6.8,10,1017.0,0.0,41,0,13.2,10.0,1.0,9.8,2
D2648,101,13.0,3.6,11,1018.0,0.0,41,0,13.3,10.0,1.0,9.1,2
D2649,101,14.0,3.6,316,1018.0,0.0,47,0,14.7,10.0,1.0,5.3,3
D2650,101,15.0,3.6,10,1020.0,0.0,48,0,15.3,10.0,1.0,11.3,2
D2651,102,35.0,19.1,320,1001.0,0.0,19,25,33.2,10.0,8.0,6.1,2
D2652,102,24.0,19.1,290,1009.0,0.0,57,100,24.8,10.0,7.0,10.1,1
D2653,102,19.0,4.0,250,1015.0,0.0,56,0,19.0,10.0,1.0,10.8,1
D2654,102,21.0,11.2,250,1014.0,0.0,49,0,21.0,10.0,1.0,11.5,2
D2655,102,22.0,3.6,96,1012.0,0.0,53,0,23.0,10.0,1.0,8.3,2
D2656,102,25.0,6.8,230,1010.0,0.0,36,0,23.9,10.0,1.0,4.0,2
D2658,102,22.0,22.0,110,1013.0,0.0,35,0,22.9,10.0,1.0,36.0,2
D2659,102,20.0,3.6,10,1013.0,0.0,43,0,20.0,10.0,1.0,23.0,1
D2660,102,21.0,4.0,190,1008.0,0.0,38,0,21.0,10.0,1.0,18.0,2
D2661,102,27.0,19.1,290,1010.0,0.0,37,0,26.4,10.0,1.0,32.4,2
D2662,102,24.0,6.8,180,1012.0,0.0,36,75,24.3,10.0,1.0,16.6,2
D2663,102,25.0,6.8,270,1005.0,0.0,41,0,24.7,10.0,1.0,14.4,2
D2664,102,21.0,33.1,290,1013.0,0.0,43,100,21.0,7.0,1.0,44.3,3
D2665,102,20.0,15.1,120,1015.0,0.0,40,0,20.0,10.0,1.0,16.2,1
D2666,102,22.0,22.0,100,1014.0,0.0,35,0,23.5,10.0,1.0,24.1,2
D2667,102,29.0,19.1,110,1014.0,0.0,19,0,26.9,10.0,7.0,26.6,2
D2668,102,21.0,15.1,180,1016.0,0.0,31,25,21.0,10.0,1.0,15.8,2
D2669,102,20.0,11.2,110,1017.0,0.0,35,0,20.0,10.0,1.0,14.0,1
D2670,102,18.0,4.0,190,1015.0,0.0,39,0,18.0,10.0,1.0,12.2,1
D2671,102,18.0,3.6,106,1013.0,0.0,37,0,18.0,10.0,1.0,22.7,1
D2672,102,21.0,15.1,270,1015.0,0.0,28,75,21.0,10.0,1.0,14.0,1
D2675,102,16.0,3.6,10,1021.0,0.0,48,0,16.0,10.0,1.0,18.1,1
D2676,102,17.0,4.0,230,1021.0,0.0,42,0,17.0,10.0,1.0,23.4,1
D2677,103,29.0,9.0,90,1009.0,0.3,89,50,33.9,10.0,1.0,34.9,1
D2678,103,28.7,22.3,78,1008.0,0.1,77,64,33.4,10.0,6.0,29.9,1
D2679,103,33.0,11.2,90,1012.0,0.1,80,75,46.0,10.0,6.0,27.4,1
D2681,103,32.0,29.9,130,1011.0,0.2,80,75,43.5,10.0,6.0,45.7,1
D2682,103,32.0,20.2,100,1012.0,0.3,84,50,43.2,10.0,6.0,40.3,1
D2683,103,31.0,24.1,90,1012.0,0.6,84,75,39.6,10.0,6.0,51.8,1
D2684,103,29.0,33.1,100,1011.0,0.8,89,75,34.4,10.0,6.0,63.7,1
D2685,103,31.0,29.9,80,1011.0,0.8,89,100,39.9,10.0,6.0,59.8,1
D2686,103,31.0,9.0,90,1011.0,0.5,84,75,38.7,10.0,6.0,31.3,1
D2687,103,31.0,19.1,110,1010.0,1.2,89,75,40.7,10.0,6.0,55.4,1
D2688,103,31.0,3.6,10,1009.0,0.7,79,75,38.3,10.0,6.0,19.1,1
D2689,103,32.0,6.8,100,1010.0,0.3,84,75,41.7,10.0,6.0,16.2,1
D2690,103,31.0,11.2,110,1010.0,0.0,89,75,39.1,10.0,6.0,29.2,1
D2692,103,26.0,11.2,90,1010.0,0.0,94,75,28.5,10.0,1.0,30.2,1
D2694,103,31.0,3.6,74,1011.0,0.0,84,75,37.6,10.0,7.0,29.9,1
D2695,103,32.0,15.1,110,1011.0,0.0,84,50,40.8,10.0,7.0,32.4,1
D2696,103,32.0,13.0,120,1010.0,0.11,84,75,42.2,10.0,6.0,40.2,1
D2697,103,31.0,20.2,110,1010.0,0.3,89,75,39.8,10.0,6.0,40.4,1
D2699,103,32.0,11.2,120,1009.0,0.01,84,50,42.9,10.0,6.0,35.2,1
D2700,103,30.0,3.6,111,1009.0,0.0,89,75,35.6,10.0,7.0,29.4,1
D2701,103,30.0,24.1,100,1009.0,1.79,89,75,37.1,10.0,6.0,36.9,1
D2703,104,17.3,3.6,198,1007.0,0.9,95,70,17.3,10.0,1.0,6.1,1
D2704,104,15.8,9.7,277,1007.0,9.7,95,81,15.8,6.0,1.0,16.9,1
D2705,104,12.5,10.1,258,1017.0,0.0,86,50,11.7,10.0,1.0,21.2,1
D2706,104,14.9,10.1,208,1020.0,0.0,71,40,14.5,10.0,1.0,21.2,1
D2707,104,14.5,3.6,252,1022.0,0.0,89,61,15.2,10.0,1.0,7.6,1
D2708,104,12.1,9.7,353,1023.0,0.0,81,14,11.2,10.0,1.0,20.5,1
D2709,104,12.4,6.1,27,1027.0,0.0,75,9,12.2,10.0,1.0,13.0,1
D2710,104,12.2,4.0,155,1026.0,0.0,72,0,12.5,10.0,1.0,8.3,1
D2711,104,13.8,4.0,167,1025.0,0.0,71,4,14.3,10.0,1.0,8.3,1
D2712,105,45.0,11.2,290,999.0,0.0,10,0,73.6,10.0,9.0,40.3,4
D2713,105,32.0,6.8,310,1001.0,0.0,46,0,33.2,10.0,8.0,12.6,2
D2714,105,33.0,3.6,10,1002.0,0.0,63,0,39.9,10.0,1.0,14.8,3
D2715,105,33.0,6.1,360,1003.0,0.0,80,25,42.9,10.0,1.0,15.8,2
D2717,105,33.0,6.8,10,1001.0,0.0,80,0,44.3,10.0,1.0,13.0,2
D2718,105,33.0,9.0,40,1000.0,0.0,75,0,44.5,10.0,1.0,32.0,2
D2720,105,33.0,13.0,360,1002.0,0.0,80,0,43.7,8.0,1.0,26.3,2
D2721,105,33.0,6.8,40,1001.0,0.0,75,0,43.1,10.0,1.0,35.6,3
D2722,105,33.0,6.1,30,1002.0,0.0,56,0,38.6,10.0,1.0,42.1,3
D2723,105,32.0,4.0,110,1002.0,0.0,75,0,37.7,10.0,1.0,27.0,3
D2725,105,33.0,6.1,60,999.0,0.0,75,0,43.8,10.0,1.0,13.7,4
D2726,105,33.0,6.8,360,1000.0,0.0,71,0,39.4,10.0,1.0,26.3,3
D2727,105,32.0,9.0,50,1001.0,0.0,89,0,38.6,7.0,1.0,12.6,4
D2730,105,33.0,6.8,350,1000.0,0.0,80,0,46.4,7.0,1.0,18.0,3
D2731,105,33.0,6.8,330,1001.0,0.0,71,25,45.7,6.0,1.0,19.8,2
D2732,105,33.0,6.1,330,1000.0,0.0,71,25,38.9,10.0,1.0,13.7,2
D2733,105,33.0,3.6,319,1001.0,0.0,71,0,42.8,10.0,1.0,10.5,3
D2734,105,33.0,6.8,20,1003.0,0.0,80,0,45.7,8.0,1.0,28.8,4
D2735,105,33.0,6.1,20,1003.0,0.0,75,0,44.4,8.0,1.0,23.8,2
D2736,105,32.0,6.1,30,1003.0,0.0,80,0,40.9,10.0,1.0,15.9,2
D2737,105,33.0,9.0,20,1002.0,0.0,84,0,45.1,10.0,1.0,21.3,2
D2738,106,18.0,13.0,240,1012.0,0.0,68,0,18.0,10.0,5.0,11.2,1
D2739,106,11.0,9.0,300,1008.0,0.0,94,50,9.7,10.0,1.0,15.8,1
D2740,106,13.0,3.6,250,1010.0,0.0,77,100,13.2,10.0,1.0,7.6,1
D2742,106,17.0,11.2,70,1015.0,0.0,94,50,17.0,10.0,1.0,5.4,1
D2743,106,16.0,6.8,60,1026.0,0.0,88,0,16.0,10.0,1.0,10.8,1
D2745,106,17.0,11.2,70,1019.0,0.0,77,0,17.0,10.0,1.0,15.8,2
D2746,106,18.0,6.8,40,1017.0,0.0,73,0,18.0,10.0,1.0,5.8,2
D2747,106,22.0,11.2,70,1018.0,0.0,78,0,24.6,10.0,1.0,10.8,2
D2750,106,22.0,4.0,100,1016.0,0.0,73,0,24.6,10.0,1.0,9.7,2
D2752,106,20.0,9.0,230,1013.0,0.0,83,75,20.0,10.0,1.0,10.4,1
D2753,106,15.0,22.0,10,1017.0,0.0,88,100,14.1,10.0,1.0,19.4,1
D2754,106,24.0,6.8,230,1019.0,0.0,47,25,24.8,10.0,6.0,10.4,1
D2755,106,15.0,6.1,210,1018.0,0.0,88,0,15.4,10.0,1.0,7.9,2
D2756,106,16.0,6.8,80,1012.0,0.0,88,0,16.0,10.0,1.0,9.0,2
D2757,106,18.0,20.2,50,1015.0,0.0,68,25,18.0,10.0,1.0,20.5,2
D2758,106,18.0,6.8,60,1005.0,1.54,94,100,18.0,2.3,1.0,30.7,1
D2759,106,12.0,16.9,230,1008.0,0.0,71,0,9.9,10.0,1.0,29.2,1
D2763,106,11.0,13.0,250,1007.0,0.0,87,0,9.4,10.0,1.0,18.8,1
D2764,107,7.0,11.2,50,1024.0,0.0,93,0,5.2,10.0,1.0,16.2,1
D2765,107,9.0,11.2,90,1020.0,0.0,100,0,7.1,7.0,1.0,25.6,1
D2767,107,10.0,13.0,100,1017.0,0.0,66,0,8.5,10.0,1.0,20.5,1
D2768,107,18.0,11.2,60,1009.0,0.0,73,0,18.0,10.0,1.0,33.1,2
D2769,107,12.0,29.9,160,1014.0,0.0,67,0,9.1,10.0,1.0,40.3,1
D2770,107,12.0,25.9,150,1012.0,1.6,94,100,9.2,5.0,1.0,38.5,1
D2771,107,9.0,29.9,180,1021.0,0.0,71,50,4.9,10.0,1.0,47.5,1
D2772,107,8.0,13.0,120,1029.0,0.0,66,0,5.4,10.0,1.0,21.2,1
D2774,107,15.0,3.6,10,1009.0,0.5,100,100,14.4,3.0,1.0,19.8,1
D2775,107,14.0,6.8,260,1016.0,0.0,72,0,13.7,10.0,1.0,16.9,1
D2776,107,15.0,3.6,68,1017.0,0.0,51,0,14.7,10.0,1.0,19.8,1
D2777,107,15.0,19.1,350,1012.0,0.0,82,75,15.3,10.0,1.0,11.2,1
D2778,107,16.0,25.9,260,1004.0,0.0,100,75,16.0,10.0,1.0,47.9,1
D2779,107,13.0,6.1,120,1020.0,0.0,54,0,13.2,10.0,1.0,7.9,1
D2781,107,13.0,3.6,29,1018.0,0.0,54,0,12.7,10.0,1.0,14.4,2
D2782,107,19.0,29.9,360,1005.0,0.0,56,0,19.0,10.0,1.0,54.0,1
D2783,107,17.0,13.0,170,1005.0,0.0,83,0,17.0,10.0,1.0,40.0,1
D2784,107,14.0,28.1,130,1011.0,0.08,67,0,11.5,10.0,1.0,53.3,1
D2785,107,12.0,22.0,150,1020.0,0.0,82,75,9.8,10.0,1.0,33.1,1
D2786,107,14.0,28.1,110,1020.0,0.01,94,75,11.9,10.0,1.0,41.3,1
D2787,107,16.0,28.1,110,1015.0,0.82,88,100,16.0,10.0,1.0,40.4,1
D2788,107,17.0,9.0,230,1008.0,0.02,94,100,17.0,7.0,1.0,16.0,2
D2789,107,10.0,20.2,130,1017.0,0.0,87,0,6.9,10.0,1.0,35.6,1
D2790,108,31.0,15.1,190,1006.0,0.0,14,0,28.8,10.0,8.0,7.6,1
D2791,108,22.0,4.0,180,1007.0,0.0,41,25,22.4,10.0,7.0,10.1,1
D2792,108,19.0,6.8,60,1015.0,0.1,83,37,19.0,10.0,1.0,6.1,1
D2793,108,16.0,6.8,50,1016.0,0.0,63,0,16.0,10.0,1.0,15.8,1
D2794,108,17.0,11.2,70,1014.0,0.0,52,0,17.0,10.0,1.0,15.1,1
D2795,108,17.0,11.2,70,1012.0,0.0,55,0,17.0,10.0,1.0,17.3,1
D2796,108,22.0,4.0,30,1009.0,0.0,38,37,23.1,10.0,1.0,11.2,1
D2797,108,14.0,11.2,70,1017.0,0.0,55,0,13.9,10.0,1.0,12.6,1
D2798,108,16.0,6.8,110,1015.0,0.0,48,0,16.0,10.0,1.0,8.3,1
D2799,108,17.0,11.2,70,1013.0,0.0,52,0,17.0,10.0,1.0,9.0,2
D2800,108,23.0,6.8,350,1009.0,0.0,36,25,23.0,10.0,1.0,13.7,1
D2801,108,23.0,15.1,300,1012.0,0.0,41,37,24.5,10.0,1.0,7.6,1
D2802,108,23.0,11.2,40,1007.0,0.0,44,25,24.5,10.0,1.0,18.0,1
D2803,108,21.0,6.8,140,1004.0,0.0,64,0,21.0,4.0,1.0,7.6,1
D2804,108,16.0,3.6,9,1016.0,0.0,45,0,16.0,4.0,1.0,12.2,2
D2805,108,18.0,6.8,40,1016.0,0.0,42,0,18.0,10.0,1.0,18.0,2
D2807,108,17.0,6.8,40,1015.0,0.0,45,0,17.0,10.0,1.0,9.4,1
D2808,108,15.0,11.2,80,1015.0,0.0,55,0,15.8,10.0,1.0,1.4,1
D2809,108,17.0,6.8,90,1013.0,0.0,55,0,17.0,10.0,1.0,7.6,1
D2810,108,18.0,6.8,90,1011.0,0.0,52,0,18.0,10.0,1.0,11.3,1
D2811,108,19.0,11.2,40,1012.0,0.0,43,0,19.0,10.0,1.0,6.8,2
D2812,108,15.0,25.9,80,1021.0,0.56,82,100,13.4,10.0,1.0,30.1,1
D2813,108,18.0,6.8,150,1020.0,0.0,56,25,18.0,10.0,1.0,7.7,1
D2815,108,13.0,11.2,80,1023.0,0.0,54,0,12.9,10.0,1.0,12.5,1
D2819,109,27.0,13.0,230,1014.0,0.2,79,25,30.8,10.0,5.0,29.5,1
D2820,109,24.7,15.8,131,1016.0,0.0,77,55,26.6,10.0,6.0,22.3,1
D2821,109,27.0,15.1,90,1015.0,0.2,74,75,31.3,10.0,5.0,36.0,1
D2822,109,27.0,19.1,90,1017.0,0.0,74,50,30.8,10.0,6.0,42.1,1
D2824,109,26.0,16.9,100,1018.0,0.0,74,75,28.6,10.0,5.0,51.5,1
D2825,109,25.0,25.9,130,1019.0,0.0,69,75,26.7,10.0,5.0,52.2,1
D2826,109,25.0,20.2,140,1018.0,0.0,74,75,26.7,10.0,6.0,41.8,1
D2827,109,25.0,16.9,140,1016.0,0.1,79,75,26.9,10.0,5.0,41.8,1
D2828,109,24.0,16.9,110,1015.0,0.1,89,75,25.9,10.0,5.0,45.0,1
D2829,109,24.0,11.2,90,1015.0,0.3,89,75,26.0,10.0,5.0,43.6,1
D2830,109,26.0,22.0,120,1015.0,0.0,74,25,28.2,10.0,5.0,43.2,1
D2834,109,25.0,11.2,140,1013.0,0.0,83,75,26.5,10.0,5.0,11.5,1
D2835,109,24.0,16.9,110,1016.0,0.1,100,100,26.0,10.0,5.0,42.5,1
D2836,109,25.0,19.1,130,1016.0,0.03,89,75,27.1,10.0,5.0,40.9,1
D2837,109,26.0,11.2,130,1016.0,0.01,84,75,28.4,10.0,6.0,34.6,1
D2838,109,27.0,11.2,90,1015.0,0.34,84,75,31.1,10.0,6.0,48.2,1
D2840,109,26.0,11.2,100,1014.0,0.01,79,50,28.1,10.0,5.0,34.2,1
